incidnet_id ,status,service,title,improvement_possible,recognition_type,incident_grade,propagation_grade,occurred_at,ended_at,root_cause_L1,root_cause_L2,action_summary,cause_type_L1,cause_type_L2,cause_type_L3
INM24082830509,종료,KT AICC CCaaS,상담AP 웹서비스의 상담이력관리 상세페이지 클릭시 화면 호출 오류(통화 결과 클릭시 확인 가능),개선가능,AO부서,,이상징후,2028-08-24 12:00:00,2028-08-24 12:12:00,환경원인,외부귀책,"상담AP 상세페이지 UI 긴급 수정 배포 및 MW 재기동 조치 하였으며, 서비스 정상 확인",AP 개발,테스트,AP 코딩
INM24082930512,종료,KOS-오더,특정 사업자(KT Skylife) 인터넷 원스톱전환 업무처리 불가현상,개선불가,AO부서,,이상징후,2029-08-24 09:28:00,2029-08-24 09:38:00,환경원인,외부귀책,"09:04 KTOA 원스톱전환 사업자간 단톡방 공지 (KT Skylife 내부 문제로 인하여 세션 연결 지연)
09:15 KOS 업무공지문 준비 및 BA검토
09:26 KOS 업무공지문 등록 요청
09:38 KOS 팝업 공지 완료
09:52 이상징후 발생/해소 공지 발송 완료 (외부 원인)
10:57 KTOA 원스톱전환 사업자간 단톡방 서비스 정상화 공지 (KT Skylife 내부 장애가 해결)
11:00 KOS 업무 정상화 공지문 준비 및 BA검토
11:08 KOS 업무 정상화 공지 등록 요청
11:12 KOS 업무 정상화 공지 완료
11:22 IT통합관제센터 업무공지 완료",AP 운영,운용,환경
INM24082930513,종료,KOS-CRM(B2C),B-MON관제에서 Siebel 60초대 지연 및 DB ActiveSession 이벤트 발생,,,,이상징후,2029-08-24 14:50:00,2029-08-24 14:52:00,환경원인,자연해소,자연해소,AP 운영,운용,환경
INM24082930514,종료,통합광고플랫폼,통합광고플랫폼 관제툴(Signal)에서 시스템 오류(응답시간 지연) 발생,,,,이상징후,2029-08-24 17:10:00,2029-08-24 17:53:00,환경원인,사용량 과부하,"O [파악된 현상] 인시던트 조치 내역 : Time-Table 작성
O 8/29 17:10 signal 응답시간 지연 발생
  - 서버 이중화로 서비스 영향은 없으나 장애 예방을 위해 m/w 재기동",AP 운영,운용,환경
INM24082930517,종료,KOS-오더,"KOS-오더 배치 서버(batap02) 인스턴스(ordbatDom01Svr21,22) 커넥션풀 반환 에러 발생",,,,이상징후,2029-08-24 22:42:00,2029-08-24 22:57:00,환경원인,사용량 과부하,"* 8/29(목) 야간 KOS-오더 배치 서버에 대한 사전 승인된 리소스 클리어 차원 단순 재기동 작업이였으나 인시던트 오발행 (관련 메일 첨부파일 등록)

O [파악된 현상] 인시던트 조치 내역 : Time-Table 작성
O 조치 후 서비스 정상화 등 결과 포함
 - 22:38 flow 실패로 인한 상황창 개설
 - 22:40 batap02 운영자 서버 접속 완료
 - 22:41 가용 JVM 메모리 부족 현상 아님을 확인, pool 부족으로 인한 일부 배치건 실패 확인
 - 22:41 예정 배치스케줄 영향 방지를 위한 리소스 클리어차원 재기동 결정
 - 22:42 해당 인스턴스(ordbatDom01Svr22) 재기동 시작
 - 22:57 해당 인스턴스(ordbatDom01Svr22) 재기동 완료
O 외부개발사 관련 인시던트의 경우 외부개발사 호출시간 작성 필수
PO 재기동 후 pool max현상 해소, 배치 수행 정상 확인",Infra,미들웨어,WAS
INM24083030518,종료,KT-MEG+,HBase에 연결된 Phoenix query 서버 미응답으로 Datalake 배치 프로그램 오류 발생으로 데이터 적재 불가 현상 발생,,,,이상징후,2030-08-24 04:37:00,2030-08-24 05:27:00,Infra원인,Infra S/W결함,"1. 우지 배치서버 중단
2. 큐 쏠림 현상이 발생된 knmeg-dl-data15 서버의 Hbase 리전서버 서비스 재기동으로 큐 해소 처리.
3. 피닉스를 통한 Hbase 접속 확인 됨.
4. 우지 배치서버 재기동 > 배치 프로그램들 수행되며 데이터 유입 확인.",AP 운영,운용,환경
INM24083030519,종료,비대면 교육 플랫폼,관제툴(WMON)에서 URL(edu.ontactedu.co.kr) 접속 지연 이벤트 발생,,,,이상징후,2030-08-24 09:25:00,2030-08-24 09:29:00,Infra환경,외부 전력 장애,"09:25  URL(edu.ontactedu.co.kr) 접속 지연 이벤트 발생(WMON)
09:32  전일 WAF 적용 이후 cloud콘솔에서 현재 확인중이며, WAF 일부 포트가 다운되는 현상 확인 (에듀DX플랫폼팀)
09:32  이상징후 발생 공지 발송
09:36  전일자 비대면교육플랫폼 WAF 적용 후 일부 포트 다운되는 현상 발생하여 WAF 제거 후 서비스 정상화 (에듀DX플랫폼팀)
09:40  영향도 : 비대면 교육플랫폼 edu.ontactedu.co.kr 웹페이지 접속 지연
09:43  [완료]이상징후 해소공지 SMS 발송",Infra,보안 S/W,방화벽 S/W
INM24083030520,종료,KTAICC,"서버(epc-prd-escsvc05,06)에서 CMS Error이벤트 발생",,,,이상징후,2030-08-24 09:27:00,2030-08-24 09:46:00,환경원인,사용량 과부하,O 해당 인스턴스 재기동 조치,AP 운영,운용,환경
INM24083030521,종료,비대면 교육 플랫폼,PRD-edu-prttal-was01~06번 /nsinfo/getClassroomOtp 시그널 에러 발생,,,,이상징후,2030-08-24 10:17:00,2030-08-24 10:33:00,환경원인,외부귀책,"10:17  PRD-edu-prttal-was01~06번 /nsinfo/getClassroomOtp 시그널 에러 발생 (Signal 탐지)
10:23  이상징후 발생공지 SMS 발송
10:25  getClassroomOtp 가 외부 연동 부분인데 이쪽도 저희와 동일한 WAF가 설정되어있음(에듀DX플랫폼팀)
10:27  외부 연동 솔루션 점검중(에듀DX플랫폼팀)
10:29  영향도 : 비대면 교육플랫폼 edu.ontactedu.co.kr 웹페이지 간헐적 접속 지연(에듀DX플랫폼팀)
10:31  관제 이벤트 해소되었고 웹페이지 정상 접속됨
10:33  포털 WAS 재기동 완료(에듀DX플랫폼팀)
10:41  [완료]이상징후 해소 공지 발송",Infra,보안 S/W,방화벽 S/W
INM24083030525,종료,비대면 교육 플랫폼,PRD-edu-prttal-was01~06번 /nsinfo/getClassroomOtp 시그널 에러 발생,,,,이상징후,2030-08-24 11:08:00,2030-08-24 11:20:00,환경원인,외부귀책,"11:08  PRD-edu-prttal-was01~06번 /nsinfo/getClassroomOtp 시그널 에러 발생 (Signal)
11:15  이상징후 발생공지 SMS 발송
11:17  WAS 재기동 진행중(에듀DX플랫폼팀)
11:18  전일 배포 있었고 영향 확인중(에듀DX플랫폼팀)
11:19  영향도 : 비대면 교육플랫폼 edu.ontactedu.co.kr 웹페이지 간헐적 접속 지연
11:20  시그널 이벤트 해소
11:23  서비스 정상 확인
11:26  [완료]이상징후 해소 공지 발송",Infra 운영,운용,환경
INM24083030526,종료,AI고객센터,챗봇인증을 통한 공유요금제 변경 불가 현상 발생,개선가능,VOC접수,,이상징후,2030-08-24 15:24:00,2030-08-24 15:42:00,인적원인,업무 완결성 부족,"O [파악된 현상] 인시던트 조치 내역 : Time-Table 작성
O 조치 후 서비스 정상화 등 결과 포함
O 외부개발사 관련 인시던트의 경우 외부개발사 호출시간 작성 필수

13:55	시나리오 학습 배포 완료	발생시간
14:31	ISC VOC 확인
→ 공유요금제 변경 챗봇 인증 수행 불가 현상 문의	
15:24	IT통합상황창에 VOC확인 요청 접수	인지시간
15:38	이상징후 발생 공지 (TML32589)	
15:42	시나리오 수정 및 학습배포 조치 (AI고객서비스팀)	복구시간
15:42	서비스 점검 결과 정상 확인 (AI고객서비스팀)	
15:55	이상징후 해소 공지 및 상황창 종료	",AP 운영,운용,운용 오류
INM24083130531,종료,수사기관,수사기관 재처리 트래픽 증가,,,,이상징후,2031-08-24 01:53:00,2031-08-24 02:12:00,환경원인,외부귀책,"8월31일
00:32 ~ 01:59 - 수사기관 서비스 트래픽 증가 및 시스템오류 건수 증가 발생 으로 인한 점검 및 모니터링 수행
* KOS 스토리지 대개체 작업위한 KOS 차단영향
** 측위대상자 위치변경시 KOS에 전달 프로세스 비정상로그 적재 확인 (ACK RESULT내용없음)
01:59 ~ 03:27 PSCHGW01~03 서버 tomcat프로세스 재기동 및 서비스점검
* 트래픽인입없음, 서버내 에러 발생 등 특이사항 해소 안됨 확인.
04:10 - 수사기관 서비스에서 KOS 리포트 수신 확인
04:42 - KOS 작업 일부 마무리
* KOS 리포트 수신 및 작업 마무리 되어가도 이벤트해소 안됨 확인.
05:15 ~ 05:40 - PSCHGW01~03 서버 재기동 및 서비스점검
* w-mon 이벤트 추가발생
06:30 - KOS작업 완료
06:55 - LBSB2BDBC 서버 DBA통해 점검시 특이사항 없음 확인.
07:00 ~ 08:00 - 개발사 초대 및 진행상황 BA 보고
08:00 - PSCHGW03 서버 재기동
09:20 ~ 09:33 - PSCHGW01~03 서버 nstep 프로세스 재기동 및 점검
09:33 ~ 10:14 - 개발사 분석
10:14 ~ 15:12 - 개발사 분석내용 API LINK 에 전달 및 로그 비교 등 수행
*  LM 측위요청 대비 API LINK 에서 수사기관으로 연동된 건수가 너무많은것으로 판단되어 API LINK 로그와 비교
15:15 ~ 20:36 - API LINK SHUB KAFKA 재기동
* KAKFA 재기동 하여도 수사기관 서비스 이벤트/트래픽 변화없음.
20:36 ~ 22:57 - 수사기관 서비스 모니터링 ( LAMP, LOOKS, 서비스로그)
                     개발사 로그 추가분석  (KAFKA 수신 로그 중에 실제 송수신 메시지가 아닌, 메타 데이터 같은 것이 수신) 으로 API LINK에 추가 확인요청
22:57 - API LINK  LBSP -> API LINK GW 토픽데이터 보관기간 설정변경 TB테스트
23:07 - API LINK  LBSP -> API LINK GW 토픽데이터 보관기간 설정변경 대전센터 적용
9월1일
00:03 - API LINK  LBSP -> API LINK GW 토픽데이터 보관기간 설정변경 분당센터 적용
* CPU부하율 완화
* 로그패턴 정상화
* 평균응답시간 완화
00:17 -  수사기관 CPU부하율 완화되면서 호처리 지연 감소
00:23 - 수사기관 서비스 정상화
* 트래픽증가 완화
* 시스템오류율 0건 지속",AP 운영,점검,환경
INM24083130532,등록,스마트멀티인증플랫폼,생체인증플랫폼 서버(dr-drive-pK1-a01)에서 PASS면허증 DRIVEWAS IF/블록체인 서버 연동 감시 이벤트 발생,,,,이상징후,2031-08-24 04:40:00,2031-08-24 04:50:00,,,,,,
INM24083130533,등록,스마트멀티인증플랫폼,생체인증플랫폼 서버(dr-drive-pK1-a01)에서 PASS면허증 DRIVEWAS IF/블록체인 서버 연동 감시 이벤트 발생,,,,이상징후,2031-08-24 06:24:00,2031-08-24 06:36:00,,,,,,
INM24083130534,종료,씨큐브,콘텐츠관리 서버(pcmseap02)에서 cai24 DB Connection is not associated 이벤트 발생,개선가능,IO부서,,이상징후,2031-08-24 13:15:00,2031-08-24 13:19:00,환경원인,사용량 과부하,MW 재기동 후 해소,AP 운영,운용,환경
INM24083130535,종료,API Link 플랫폼,"운영부서(ktds 위치안전플랫폼팀, 인증플랫폼팀) 수사기관 중복 트래픽 증가로 인한 장애 예방차원 kafka 서버 재기동 조치하였으며, 후속 모니터링 진행 중입니다",,,,이상징후,2031-08-24 19:00:00,2031-08-24 19:07:00,환경원인,사용량 과부하,"O [파악된 현상] 인시던트 조치 내역 : Time-Table 작성
O 조치 후 서비스 정상화 등 결과 포함
Kafka 데이터 보관 주기(LBSP → SB) 7일 → 4분으로 변경 후 정상화
O 외부개발사 관련 인시던트의 경우 외부개발사 호출시간 작성 필수",AP 운영,운용,환경
INM24090130536,종료,MVNE플랫폼,서버(MVNOOSST1)에서 ICMP Ping 체크 불가 이벤트 발생,,,,이상징후,2001-09-24 01:03:00,2001-09-24 01:03:00,Infra원인,Infra S/W결함,"01:03  서버(MVNOOSST1)에서 ICMP Ping 체크 불가 이벤트 발생(Looks)
01:05  업타임 2분으로 재기동 확인(MDSA)
01:06  컨퍼런스콜 개설
01:08  이상징후 발생 공지 발송
01:13  AO 서비스 점검결과 정상(고객개발1팀)
01:13  인프라 점검 결과 자동 재기동되었으며 OS 특이사항 없음(24*7)
01:14  영향도 : 서비스 영향없음(이중화 , 미사용 시간대)
01:18  [완료]이상징후 해소 공지 발송",Infra,서버 S/W,OS
INM24090130539,종료,블록체인기반지역화폐,전자식 온누리상품권 플랫폼 하나은행 계좌 충전불가 현상 발생,,,,이상징후,2001-09-24 20:22:00,2001-09-24 20:33:00,환경원인,외부귀책,"20:22  전자식 온누리상품권 플랫폼 하나은행 계좌 충전불가 현상 발생(LAMP)
20:28  컨퍼런스콜 개설
20:32  이상징후 발생공지 SMS발송
20:35  하나은행 장애 여부 머니플랫폼에 확인중(DX플랫폼팀)
20:38  20시20~33분까지 하나은행 오픈뱅킹 장애(DX플랫폼팀)
20:38  하나은행 DB 장애  조치중이라고 확인함(DX플랫폼팀)
20:42  충전기능 및 서비스 정상확인(DX플랫폼팀)
20:48  [완료]이상징후 해소공지 SMS 발송",AP 운영,운용,환경
INM24090230540,종료,블록체인기반지역화폐,전자식 온누리상품권 플랫폼 앱 접속 지연 현상 발생,,,,3등급,2002-09-24 00:35:00,2002-09-24 03:20:00,환경원인,사용량 과부하,"1.	App 접속 장애로 인해 POD 재 기동 수행
2.	넷퍼넬 인입/충전 수치 조정
- App 인입: 1,500 ? 100
- 충전: 200 ? 20
3.	POD 재 기동 및 POD 3개→ 6개→ 4개 증설처리
4.	앱 접속 정상 및 응답 대기 시 충전가능
- 모니터링 시 새벽시간대 특성으로 호 인입 지연 감소 확인 완료
- 온누리 개발팀 장애원인 분석 및 모니터링 수행
- 사업 부서 공유 및 장애 사항 고객 공지 안내 완료

============================================

타임라인

00:45  전자식 온누리상품권 플랫폼 앱 접속 지연 현상 발생(램프)
00:48  컨퍼런스콜 개설
00:50  이상징후 발생공지 SMS 발송
00:54  DB 점검 결과 이상없음(상황근무자)
00:55  온누리상품권  할인 이벤트 원인으로 추정(DX플랫폼팀)
01:02  API 서버 재기동중/한 10여분 소요 예정(DX플랫폼팀)
01:10   DEVSPACE 문제로 API서버 재기동이 안되고 있음(DX플랫폼팀)
01:15  장애전환 결정(유정은 사원/최연식 팀장/장애등급 3등급)
01:25  장애 발생 공지 SMS 발송
01:35  컨테이너에서 직접  재기동하는 방법은 없고 DEVPSACE 통해서만 재기동 가능(DX플랫폼팀)
01:40  KTC 컨테이너 담당 출근후 조치하는데 15분 소요 예정
01:54  넷퍼넬 임계치  1500 설정/ 세션은 300 (DX플랫폼팀)
01:55  KTC에서  프런트 POD 재기동 완료(KTC)
01:57  동일 증상 발생하여 넷퍼넬  차단 조치후 임계치 재조정중(DX인프라팀)
01:59  넷퍼넬 차단 조치후  앱접속시  서비스 일시 중지 안내 팝업 발생중(IT통합관제팀)
02:03  API 모바일 POD 재기동중(KTC)
02:05  앱 접속 정상 확인(IT통합관제팀)
02:06  넷퍼낼 임계치 700으로 조정(DX플랫폼팀)
02:10  충전하기 기능은 안되고 있음(IT통합관제팀)
02:12  충전기능 임계치 200 -> 100 으로 조정(DX플랫폼팀)
02:15  POD 재기동을 위해 넷퍼낼  다시 차단 조치(DX플랫폼팀)
02:20  POD 재기동 완료(KTC)
02:23  넷퍼낼  차단 조치 해제(DX플랫폼팀)
02:24  램프상  14초대 지연현상 발생중(IT통합관제팀)
02:26  충전기능 임계치  100 -> 50으로 재조정(DX플랫폼팀)
02:28  램프상 42초대 지연현상  지속 발생중(IT통합관제팀)
02:32  넷퍼낼  임계치  300인데  처리가 안되는 상황으로 보임(DX플랫폼팀)
02:34  POD상에서는 부하 현상 없음(KTC)
02:43  넷퍼낼 차단(DX플랫폼팀)
02:44  앱 프런트 파드 증설 (3개 ->6개)(KTC)
02:45  넷퍼낼/충전 임계치  100/20 으로 조정(DX플랫폼팀)
02:50  램프상 충전기능 지연  유지중(IT통합관제팀)
03:20  API 모바일 파드  재조정(6개->4개)(KTC)
03:23  램프상  지연해소 되었다가  다시 7초대  지연 발생중(IT통합관제팀)
03:24  장애경과공지 SMS발송
03:27  장애 종료 처리후  후속 조치하기로 함(KT금융결제플랫폼팀)
03:36  [완료]장애종료공지 SMS발송",AP 운영,운용,운용 오류
INM24090230544,종료,KOS-오더,타사에서 KT로 번호이동 시 응답지연현상 발생,개선불가,VOC접수,,이상징후,2002-09-24 10:19:00,2002-09-24 10:22:00,환경원인,외부귀책,KTOA 작업으로 인한 외부귀책,AP 운영,운용,환경
INM24090230545,종료,블록체인기반지역화폐,소상공인 15% 할인 프로모션으로 인한 트래픽 증가로 인한 앱 충전 기능 지연 발생,,,,3등급,2002-09-24 06:50:00,2002-09-24 09:01:00,인적원인,연관도 파악 미흡,"1.	충전한도누적 테이블로 한도 체크를 수행하게 변경 (07:56 AP배포)
2.	한도체크 로직 삭제 (09:01 AP배포)
- 서비스 정상 확인 및 넷퍼넬 최종 수치 조정 (100/20 ? 800/150)

※ 충전완료 고객이 사용처
확인을 위해서 가맹점 찾기 메뉴 진입 시 부하발생
가맹점 찾기 메뉴 제거 (10:43 AP배포)
가맹점 찾기 메뉴 제거에 따른 대체 사이트 고객 안내
---------------------------------------------------------------------
time table

06:50  소상공인 15% 할인 프로모션으로 인한 트래픽 증가로 인한 앱 충전 기능 지연 발생(램프)
06:55  컨퍼런스콜 개설
06:56  이상징후 발생공지 SMS 발송
07:03  컨테이너 재기동이 필요한데  KTC에서 출근후 조치하는데 1시간 소요(DX플랫폼팀,KTC)
07:08  넷퍼낼 차단 완료(DX플랫폼팀)
07:13  배포를 위해  DEVSPACE(GITLAB) 별도 조치 요청(DX플랫폼팀)
07:25  장애전환 결정(상황반장 이승진 팀장,복구반장 최연식 팀장,장애등급 3등급)
07:26  램프상 지연현상 해소(IT통합관제팀)
07:36  장애 발생 공지 SMS 발송
07:37  배포 완료 예정시간은  8시 30분 예상(DX플랫폼팀)
07:49  GITLAB 기동 완료(플랫폼CoE팀)
07:56  배포 진행중으로  15분 소요 예정(DX플랫폼팀)
07:59  배포중에  결제는 정상 처리중(DX플랫폼팀)
08:17  배포 완료 및 넷퍼낼  차단 해제(DX플랫폼팀)
08:19  램프상 지연현상 없음(IT통합관제팀)
08:22  앱상에서  장애공지 팝업 해제(DX플랫폼팀)
08:27  08시 26뷴부터  지연현상 재발생(IT통합관제팀)
08:30  넷퍼낼  다시 차단(DX플랫폼팀)
08:37  넷퍼낼 차단 해재(DX플랫폼팀)
08:39  DB 업데이트에  지연 현상있어 확인중(채널인프라팀)
08:44  전체한도체크(1500억) 부분에서 이슈 발생(DX플랫폼팀)
08:49  한도체크하는부문  DISABLE 해서 긴급 배포 예정
09:01  긴급 배포 완료 및 서비스 점검중(DX플랫폼티)
09:05  9시02분 부터 지연현상 해소(IT통합관제팀)
09:15  충전트리거 넷퍼넬 설정 수치 변경 완료(30-> 40)
09:22  충전트리거 넷퍼넬 설정 수치 변경 완료(40-> 80)
09:31  충전트리거 넷퍼넬 설정 수치 변경 완료(80->120)
09:35  op-prd-db-stb02 (조회DB) - CPU 사용률 : 80~95% 수준, 간헐적으로 95% 초과도 간헐적으로 감지
-  Load : 95~100 수준
09:37  현재 비플도 트래픽이 몰려서 대기열 타고 있고 온누리 15% 마케팅으로 kt, 비플 모두 같은 상황(DX플랫폼팀)
09:39  Load Average 80~100 수준에서 50~60 수준으로 소폭 하락(채널인프라팀)
09:49  현재 한도 소진 현황 약 129억(금융결제플랫폼팀)
09:57  op-prd-db-stb02  - CPU 사용률 : 70~80% 수준 유지 중이며
 - Load Average : 45~52 수준 유지 중 입니다.  (추가로 급상승 되진 않음)
10:25  온누리상품권 서비스 정상 확인(DX플랫폼팀)
10:38  -가맹점진입 아이콘 삭제 배포 진행중 -트래픽현황: 충전대기열 2,100명 (9시10분경 피크치 12,100명, 120동접변경후 점진적으로 해소중)
-충전건수 10:35기준 한도 201억 소진 , 충전건수 27,72건
10:43  가맹점 찾기 아이콘을 제외한 버전으로 배포 완료
10:46  액티비 세션수 300 -> 200으로 감소 중
10:56  충전트리거 넷퍼넬 설정 수치 500-> 600 변경완료
11:19  [완료]장애종료 발송 완료",AP 운영,점검,환경
